user_id,auction_id,cat_id,cat1,property,buy_mount,buy_day,birthday,label
1733,33,3,3,2:1;3:1;4:2,1,20130101,20130101,3
1734,34,4,4,2:2;5:1,1,20130101,20130101,3
1735,35,5,5,3:2;4:2;5:2,1,20130101,20130101,3
1736,36,6,6,4:2;5:1,1,20130101,20130101,3
1737,37,7,7,2:2;3:1;4:1,1,20130101,20130101,3
1738,38,8,8,3:2;4:1;5:1,1,20130101,20130101,3
1739,39,9,9,2:2;3:1;5:2,1,20130101,20130101,3
1740,40,10,10,2:1;3:2;5:1,1,20130101,20130101,3
1741,41,1,1,1:1;2:1;4:1,1,20130101,20130101,3
1742,42,2,2,1:1;2:2;3:1,1,20130101,20130101,3
1743,43,3,3,1:2;2:1;3:2,1,20130101,20130101,3
1744,44,4,4,1:1;2:1;4:1,1,20130101,20130101,3
1745,45,5,5,1:1;2:2;3:1,1,20130101,20130101,3
1746,46,6,6,1:2;2:1;3:2,1,20130101,20130101,3
1747,47,7,7,1:1;5:2,1,20130101,20130101,3
1748,48,8,8,1:2;2:1,1,20130101,20130101,3
1749,49,9,9,1:2;4:1,1,20130101,20130101,3
1750,50,10,10,3:1;4:1;5:1,1,20130101,20130101,3
1751,51,1,1,2:2;3:2;4:2,1,20130101,20130101,3
1752,52,2,2,1:2;3:2;4:1,1,20130101,20130101,3
1753,53,3,3,2:1;3:1;4:2;5:1,1,20130101,20130101,3
1754,54,4,4,1:2;3:1;4:1,1,20130101,20130101,3
1755,55,5,5,1:1;2:2;3:2;4:1,1,20130101,20130101,3
1756,56,6,6,3:2;4:1,1,20130101,20130101,3
1757,57,7,7,3:1;4:2;5:2,1,20130101,20130101,3
1758,58,8,8,4:1;5:1,1,20130101,20130101,3
1759,59,9,9,4:2;5:2,1,20130101,20130101,3
1760,60,10,10,2:1;3:1;4:2,1,20130101,20130101,3
1761,61,1,1,2:2;5:1,1,20130101,20130101,3
1762,62,2,2,3:2;4:2;5:2,1,20130101,20130101,3
1763,63,3,3,4:2;5:1,1,20130101,20130101,3
1764,64,4,4,2:2;3:1;4:1,1,20130101,20130101,3
1765,65,5,5,3:2;4:1;5:1,1,20130101,20130101,3
1766,66,6,6,2:2;3:1;5:2,1,20130101,20130101,3
1767,67,7,7,2:1;3:2;5:1,1,20130101,20130101,3
1768,68,8,8,1:1;2:1;4:1,1,20130101,20130101,3
1769,69,9,9,1:1;2:2;3:1,1,20130101,20130101,3
1770,70,10,10,1:2;2:1;3:2,1,20130101,20130101,3
1771,71,1,1,1:1;5:2,1,20130101,20130101,3
1772,72,2,2,1:2;2:1,1,20130101,20130101,3
1773,73,3,3,1:2;4:1,1,20130101,20130101,3
1774,74,4,4,3:1;4:1;5:1,1,20130101,20130101,3
1775,75,5,5,2:2;3:2;4:2,1,20130101,20130101,3
1776,76,6,6,1:2;3:2;4:1,1,20130101,20130101,3
1777,77,7,7,2:1;3:1;4:2;5:1,1,20130101,20130101,3
1778,78,8,8,1:2;3:1;4:1,1,20130101,20130101,3
1779,79,9,9,1:1;2:2;3:2;4:1,1,20130101,20130101,3
1780,80,10,10,3:2;4:1,1,20130101,20130101,3
1781,81,1,1,3:1;4:2;5:2,1,20130101,20130101,3
1782,82,2,2,4:1;5:1,1,20130101,20130101,3
1783,83,3,3,4:2;5:2,1,20130101,20130101,3
1784,84,4,4,2:1;3:1;4:2,1,20130101,20130101,3
1785,85,5,5,2:2;5:1,1,20130101,20130101,3
1786,86,6,6,3:2;4:2;5:2,1,20130101,20130101,3
1787,87,7,7,4:2;5:1,1,20130101,20130101,3
1788,88,8,8,2:2;3:1;4:1,1,20130101,20130101,3
1789,89,9,9,3:2;4:1;5:1,1,20130101,20130101,3
1790,90,10,10,2:2;3:1;5:2,1,20130101,20130101,3
1791,91,1,1,2:1;3:2;5:1,1,20130101,20130101,3
1792,92,2,2,1:1;2:1;4:1,1,20130101,20130101,3
1793,93,3,3,1:1;2:2;3:1,1,20130101,20130101,3
1794,94,4,4,1:2;2:1;3:2,1,20130101,20130101,3
1795,95,5,5,1:1;5:2,1,20130101,20130101,3
1796,96,6,6,1:2;2:1,1,20130101,20130101,3
1797,97,7,7,1:2;4:1,1,20130101,20130101,3
1798,98,8,8,3:1;4:1;5:1,1,20130101,20130101,3
1799,99,9,9,2:2;3:2;4:2,1,20130101,20130101,3
1800,100,10,10,1:2;3:2;4:1,1,20130101,20130101,3
1801,1,1,1,2:1;3:1;4:2;5:1,1,20130101,20130101,3
1802,2,2,2,1:2;3:1;4:1,1,20130101,20130101,3
1803,3,3,3,1:1;2:2;3:2;4:1,1,20130101,20130101,3
1804,4,4,4,3:2;4:1,1,20130101,20130101,3
1805,5,5,5,3:1;4:2;5:2,1,20130101,20130101,3
1806,6,6,6,4:1;5:1,1,20130101,20130101,3
1807,7,7,7,4:2;5:2,1,20130101,20130101,3
1808,8,8,8,2:1;3:1;4:2,1,20130101,20130101,3
1809,9,9,9,2:2;5:1,1,20130101,20130101,3
1810,10,10,10,3:2;4:2;5:2,1,20130101,20130101,3
1811,11,1,1,4:2;5:1,1,20130101,20130101,3
1812,12,2,2,2:2;3:1;4:1,1,20130101,20130101,3
1813,13,3,3,3:2;4:1;5:1,1,20130101,20130101,3
1814,14,4,4,2:2;3:1;5:2,1,20130101,20130101,3
1815,15,5,5,2:1;3:2;5:1,1,20130101,20130101,3
1816,16,6,6,1:1;2:1;4:1,1,20130101,20130101,3
1817,17,7,7,1:1;2:2;3:1,1,20130101,20130101,3
1818,18,8,8,1:2;2:1;3:2,1,20130101,20130101,3
1819,19,9,9,1:1;5:2,1,20130101,20130101,3
1820,20,10,10,1:2;2:1,1,20130101,20130101,3
1821,21,1,1,1:2;4:1,1,20130101,20130101,3
1822,22,2,2,3:1;4:1;5:1,1,20130101,20130101,3
1823,23,3,3,2:2;3:2;4:2,1,20130101,20130101,3
1824,24,4,4,1:2;3:2;4:1,1,20130101,20130101,3
1825,25,5,5,2:1;3:1;4:2;5:1,1,20130101,20130101,3
1826,26,6,6,1:2;3:1;4:1,1,20130101,20130101,3
1827,27,7,7,1:1;2:2;3:2;4:1,1,20130101,20130101,3
1828,28,8,8,3:2;4:1,1,20130101,20130101,3
1829,29,9,9,3:1;4:2;5:2,1,20130101,20130101,3
1830,30,10,10,4:1;5:1,1,20130101,20130101,3
1831,31,1,1,4:2;5:2,1,20130101,20130101,3
1832,32,2,2,2:1;3:1;4:2,1,20130101,20130101,3
1833,33,3,3,2:2;5:1,1,20130101,20130101,3
1834,34,4,4,3:2;4:2;5:2,1,20130101,20130101,3
1835,35,5,5,4:2;5:1,1,20130101,20130101,3
1836,36,6,6,2:2;3:1;4:1,1,20130101,20130101,3
1837,37,7,7,3:2;4:1;5:1,1,20130101,20130101,3
1838,38,8,8,2:2;3:1;5:2,1,20130101,20130101,3
1839,39,9,9,2:1;3:2;5:1,1,20130101,20130101,3
1840,40,10,10,1:1;2:1;4:1,1,20130101,20130101,3
1841,41,1,1,1:1;2:2;3:1,1,20130101,20130101,3
1842,42,2,2,1:2;2:1;3:2,1,20130101,20130101,3
1843,43,3,3,1:1;2:1;4:1,1,20130101,20130101,3
1844,44,4,4,1:1;2:2;3:1,1,20130101,20130101,3
1845,45,5,5,1:2;2:1;3:2,1,20130101,20130101,3
1846,46,6,6,1:1;5:2,1,20130101,20130101,3
1847,47,7,7,1:2;2:1,1,20130101,20130101,3
1848,48,8,8,1:2;4:1,1,20130101,20130101,3
1849,49,9,9,3:1;4:1;5:1,1,20130101,20130101,3
1850,50,10,10,2:2;3:2;4:2,1,20130101,20130101,3
1851,51,1,1,1:2;3:2;4:1,1,20130101,20130101,3
1852,52,2,2,2:1;3:1;4:2;5:1,1,20130101,20130101,3
1853,53,3,3,1:2;3:1;4:1,1,20130101,20130101,3
1854,54,4,4,1:1;2:2;3:2;4:1,1,20130101,20130101,3
1855,55,5,5,3:2;4:1,1,20130101,20130101,3
1856,56,6,6,3:1;4:2;5:2,1,20130101,20130101,3
1857,57,7,7,4:1;5:1,1,20130101,20130101,3
1858,58,8,8,4:2;5:2,1,20130101,20130101,3
1859,59,9,9,2:1;3:1;4:2,1,20130101,20130101,3
1860,60,10,10,2:2;5:1,1,20130101,20130101,3
1861,61,1,1,3:2;4:2;5:2,1,20130101,20130101,3
1862,62,2,2,4:2;5:1,1,20130101,20130101,3
1863,63,3,3,2:2;3:1;4:1,1,20130101,20130101,3
1864,64,4,4,3:2;4:1;5:1,1,20130101,20130101,3
1865,65,5,5,2:2;3:1;5:2,1,20130101,20130101,3
1866,66,6,6,2:1;3:2;5:1,1,20130101,20130101,3
1867,67,7,7,1:1;2:1;4:1,1,20130101,20130101,3
1868,68,8,8,1:1;2:2;3:1,1,20130101,20130101,3
1869,69,9,9,1:2;2:1;3:2,1,20130101,20130101,3
1870,70,10,10,1:1;5:2,1,20130101,20130101,3
1871,71,1,1,1:2;2:1,1,20130101,20130101,3
1872,72,2,2,1:2;4:1,1,20130101,20130101,3
1873,73,3,3,3:1;4:1;5:1,1,20130101,20130101,3
1874,74,4,4,2:2;3:2;4:2,1,20130101,20130101,3
1875,75,5,5,1:2;3:2;4:1,1,20130101,20130101,3
1876,76,6,6,2:1;3:1;4:2;5:1,1,20130101,20130101,3
1877,77,7,7,1:2;3:1;4:1,1,20130101,20130101,3
1878,78,8,8,1:1;2:2;3:2;4:1,1,20130101,20130101,3
1879,79,9,9,3:2;4:1,1,20130101,20130101,3
1880,80,10,10,3:1;4:2;5:2,1,20130101,20130101,3
1881,81,1,1,4:1;5:1,1,20130101,20130101,3
1882,82,2,2,4:2;5:2,1,20130101,20130101,3
1883,83,3,3,2:1;3:1;4:2,1,20130101,20130101,3
1884,84,4,4,2:2;5:1,1,20130101,20130101,3
1885,85,5,5,3:2;4:2;5:2,1,20130101,20130101,3
1886,86,6,6,4:2;5:1,1,20130101,20130101,3
1887,87,7,7,2:2;3:1;4:1,1,20130101,20130101,3
1888,88,8,8,3:2;4:1;5:1,1,20130101,20130101,3
1889,89,9,9,2:2;3:1;5:2,1,20130101,20130101,3
1890,90,10,10,2:1;3:2;5:1,1,20130101,20130101,3
1891,91,1,1,1:1;2:1;4:1,1,20130101,20130101,3
1892,92,2,2,1:1;2:2;3:1,1,20130101,20130101,3
1893,93,3,3,1:2;2:1;3:2,1,20130101,20130101,3
1894,94,4,4,1:1;5:2,1,20130101,20130101,3
1895,95,5,5,1:2;2:1,1,20130101,20130101,3
1896,96,6,6,1:2;4:1,1,20130101,20130101,3
1897,97,7,7,3:1;4:1;5:1,1,20130101,20130101,3
1898,98,8,8,2:2;3:2;4:2,1,20130101,20130101,3
1899,99,9,9,1:2;3:2;4:1,1,20130101,20130101,3
1900,100,10,10,2:1;3:1;4:2;5:1,1,20130101,20130101,3
1901,1,1,1,1:2;3:1;4:1,1,20130101,20130101,3
1902,2,2,2,1:1;2:2;3:2;4:1,1,20130101,20130101,3
1903,3,3,3,3:2;4:1,1,20130101,20130101,3
1904,4,4,4,3:1;4:2;5:2,1,20130101,20130101,3
1905,5,5,5,4:1;5:1,1,20130101,20130101,3
1906,6,6,6,4:2;5:2,1,20130101,20130101,3
1907,7,7,7,2:1;3:1;4:2,1,20130101,20130101,3
1908,8,8,8,2:2;5:1,1,20130101,20130101,3
1909,9,9,9,3:2;4:2;5:2,1,20130101,20130101,3
1910,10,10,10,4:2;5:1,1,20130101,20130101,3
1911,11,1,1,2:2;3:1;4:1,1,20130101,20130101,3
1912,12,2,2,3:2;4:1;5:1,1,20130101,20130101,3
1913,13,3,3,2:2;3:1;5:2,1,20130101,20130101,3
1914,14,4,4,2:1;3:2;5:1,1,20130101,20130101,3
1915,15,5,5,1:1;2:1;4:1,1,20130101,20130101,3
1916,16,6,6,1:1;2:2;3:1,1,20130101,20130101,3
1917,17,7,7,1:2;2:1;3:2,1,20130101,20130101,3
1918,18,8,8,1:1;5:2,1,20130101,20130101,3
1919,19,9,9,1:2;2:1,1,20130101,20130101,3
1920,20,10,10,1:2;4:1,1,20130101,20130101,3
1921,21,1,1,3:1;4:1;5:1,1,20130101,20130101,3
1922,22,2,2,2:2;3:2;4:2,1,20130101,20130101,3
1923,23,3,3,1:2;3:2;4:1,1,20130101,20130101,3
1924,24,4,4,2:1;3:1;4:2;5:1,1,20130101,20130101,3
1925,25,5,5,1:2;3:1;4:1,1,20130101,20130101,3
1926,26,6,6,1:1;2:2;3:2;4:1,1,20130101,20130101,3
1927,27,7,7,3:2;4:1,1,20130101,20130101,3
1928,28,8,8,3:1;4:2;5:2,1,20130101,20130101,3
1929,29,9,9,4:1;5:1,1,20130101,20130101,3
1930,30,10,10,4:2;5:2,1,20130101,20130101,3
1931,31,1,1,2:1;3:1;4:2,1,20130101,20130101,3
1932,32,2,2,2:2;5:1,1,20130101,20130101,3
1933,33,3,3,3:2;4:2;5:2,1,20130101,20130101,3
1934,34,4,4,4:2;5:1,1,20130101,20130101,3
1935,35,5,5,2:2;3:1;4:1,1,20130101,20130101,3
1936,36,6,6,3:2;4:1;5:1,1,20130101,20130101,3
1937,37,7,7,2:2;3:1;5:2,1,20130101,20130101,3
1938,38,8,8,2:1;3:2;5:1,1,20130101,20130101,3
1939,39,9,9,1:1;2:1;4:1,1,20130101,20130101,3
1940,40,10,10,1:1;2:2;3:1,1,20130101,20130101,3
1941,41,1,1,1:2;2:1;3:2,1,20130101,20130101,3
1942,42,2,2,4:2;5:2,1,20130101,20130101,3
1943,43,3,3,2:1;3:1;4:2,1,20130101,20130101,3
1944,44,4,4,2:2;5:1,1,20130101,20130101,3
1945,45,5,5,3:2;4:2;5:2,1,20130101,20130101,3
1946,46,6,6,4:2;5:1,1,20130101,20130101,3
1947,47,7,7,2:2;3:1;4:1,1,20130101,20130101,3
1948,48,8,8,3:2;4:1;5:1,1,20130101,20130101,3
1949,49,9,9,2:2;3:1;5:2,1,20130101,20130101,3
1950,50,10,10,2:1;3:2;5:1,1,20130101,20130101,3
1951,51,1,1,1:1;2:1;4:1,1,20130101,20130101,3
1952,52,2,2,1:1;2:2;3:1,1,20130101,20130101,3
1953,53,3,3,1:2;2:1;3:2,1,20130101,20130101,3
1954,54,4,4,4:2;5:2,1,20130101,20130101,3
1955,55,5,5,2:1;3:1;4:2,1,20130101,20130101,3
1956,56,6,6,2:2;5:1,1,20130101,20130101,3
1957,57,7,7,3:2;4:2;5:2,1,20130101,20130101,3
1958,58,8,8,4:2;5:1,1,20130101,20130101,3
1959,59,9,9,2:2;3:1;4:1,1,20130101,20130101,3
1960,60,10,10,3:2;4:1;5:1,1,20130101,20130101,3
1961,61,1,1,2:2;3:1;5:2,1,20130101,20130101,3
1962,62,2,2,2:1;3:2;5:1,1,20130101,20130101,3
1963,63,3,3,1:1;2:1;4:1,1,20130101,20130101,3
1964,64,4,4,1:1;2:2;3:1,1,20130101,20130101,3
1965,65,5,5,1:2;2:1;3:2,1,20130101,20130101,3
1966,66,6,6,2:2;5:1,1,20130101,20130101,3
1967,67,7,7,3:2;4:2;5:2,1,20130101,20130101,3
1968,68,8,8,4:2;5:1,1,20130101,20130101,3
1969,69,9,9,2:2;3:1;4:1,1,20130101,20130101,3
1970,70,10,10,3:2;4:1;5:1,1,20130101,20130101,3
1971,71,1,1,2:2;3:1;5:2,1,20130101,20130101,3
1972,72,2,2,2:1;3:2;5:1,1,20130101,20130101,3
1973,73,3,3,1:1;2:1;4:1,1,20130101,20130101,3
1974,74,4,4,1:1;2:2;3:1,1,20130101,20130101,3
1975,75,5,5,1:2;2:1;3:2,1,20130101,20130101,3
1976,76,6,6,4:2;5:2,1,20130101,20130101,3
1977,77,7,7,2:1;3:1;4:2,1,20130101,20130101,3
1978,78,8,8,2:2;5:1,1,20130101,20130101,3
1979,79,9,9,3:2;4:2;5:2,1,20130101,20130101,3
1980,80,10,10,4:2;5:1,1,20130101,20130101,3
1981,81,1,1,2:2;3:1;4:1,1,20130101,20130101,3
1982,82,2,2,3:2;4:1;5:1,1,20130101,20130101,3
1983,83,3,3,2:2;5:1,1,20130101,20130101,3
1984,84,4,4,3:2;4:2;5:2,1,20130101,20130101,3
1985,85,5,5,4:2;5:1,1,20130101,20130101,3
1986,86,6,6,2:2;3:1;4:1,1,20130101,20130101,3
1987,87,7,7,3:2;4:1;5:1,1,20130101,20130101,3
1988,88,8,8,2:2;3:1;5:2,1,20130101,20130101,3
1989,89,9,9,2:1;3:2;5:1,1,20130101,20130101,3
1990,90,10,10,1:1;2:1;4:1,1,20130101,20130101,3
1991,91,1,1,1:1;2:2;3:1,1,20130101,20130101,3
1992,92,2,2,1:2;2:1;3:2,1,20130101,20130101,3
1993,93,3,3,4:2;5:2,1,20130101,20130101,3
1994,94,4,4,2:1;3:1;4:2,1,20130101,20130101,3
1995,95,5,5,2:2;5:1,1,20130101,20130101,3
1996,96,6,6,3:2;4:2;5:2,1,20130101,20130101,3
1997,97,7,7,4:2;5:1,1,20130101,20130101,3
1998,98,8,8,2:2;3:1;4:1,1,20130101,20130101,3
1999,99,9,9,3:2;4:1;5:1,1,20130101,20130101,3
2000,100,10,10,1:2;3:1;5:2,1,20130101,20130101,3
1501,101,11,11,6:1;7:2;8:1;9:2;10:1,1,20140101,20130101,3
1502,102,12,12,9:1;10:2,1,20140101,20130101,3
1503,103,13,13,9:2;10:1,1,20140101,20130101,3
1504,104,14,14,6:1;9:2,1,20140101,20130101,3
1505,105,15,15,7:2;9:1;10:2,1,20140101,20130101,3
1506,106,16,16,7:1;10:2,1,20140101,20130101,3
1507,107,17,17,7:2;10:1,1,20140101,20130101,3
1508,108,18,18,7:1;9:1;10:2,1,20140101,20130101,3
1509,109,19,19,9:2;10:2,1,20140101,20130101,3
1510,110,20,20,6:2;10:1,1,20140101,20130101,3
1511,111,11,11,7:2;8:2;9:1,1,20140101,20130101,3
1512,112,12,12,7:1;8:1;9:2,1,20140101,20130101,3
1513,113,13,13,8:2;9:1;10:2,1,20140101,20130101,3
1514,114,14,14,8:2;9:1;10:1,1,20140101,20130101,3
1515,115,15,15,6:1;8:2;9:1;10:1,1,20140101,20130101,3
1516,116,16,16,6:2;8:1;10:1,1,20140101,20130101,3
1517,117,17,17,7:2;10:1,1,20140101,20130101,3
1518,118,18,18,7:1;9:1;10:2,1,20140101,20130101,3
1519,119,19,19,7:1;8:1;9:2,1,20140101,20130101,3
1520,120,20,20,8:2;9:1;10:2,1,20140101,20130101,3
1521,121,11,11,8:2;9:1;10:1,1,20140101,20130101,3
1522,122,12,12,6:1;8:2;9:1;10:1,1,20140101,20130101,3
1523,123,13,13,6:2;8:1;10:1,1,20140101,20130101,3
1524,124,14,14,7:2;10:1,1,20140101,20130101,3
1525,125,15,15,7:1;9:1;10:2,1,20140101,20130101,3
1526,126,16,16,9:2;10:2,1,20140101,20130101,3
1527,127,17,17,6:2;10:1,1,20140101,20130101,3
1528,128,18,18,7:2;8:2;9:1,1,20140101,20130101,3
1529,129,19,19,7:1;8:1;9:2,1,20140101,20130101,3
1530,130,20,20,8:2;9:1;10:2,1,20140101,20130101,3
1531,131,11,11,8:2;9:1;10:1,1,20140101,20130101,3
1532,132,12,12,6:1;8:2;9:1;10:1,1,20140101,20130101,3
1533,133,13,13,6:2;8:1;10:1,1,20140101,20130101,3
1534,134,14,14,6:2;8:1;10:2,1,20140101,20130101,3
1535,135,15,15,9:2;10:2,1,20140101,20130101,3
1536,136,16,16,7:1;9:2;10:1,1,20140101,20130101,3
1537,137,17,17,7:2;8:2;9:1,1,20140101,20130101,3
1538,138,18,18,7:1;8:1;9:2,1,20140101,20130101,3
1539,139,19,19,8:2;9:1;10:2,1,20140101,20130101,3
1540,140,20,20,8:2;9:1;10:1,1,20140101,20130101,3
1541,141,11,11,6:1;8:2;9:1;10:1,1,20140101,20130101,3
1542,142,12,12,6:2;8:1;10:1,1,20140101,20130101,3
1543,143,13,13,6:2;8:1;10:2,1,20140101,20130101,3
1544,144,14,14,9:2;10:2,1,20140101,20130101,3
1545,145,15,15,7:1;9:2;10:1,1,20140101,20130101,3
1546,146,16,16,6:1;7:1;8:1;9:1;10:1,1,20140101,20130101,3
1547,147,17,17,6:1;7:2,1,20140101,20130101,3
1548,148,18,18,6:2;8:2;10:1,1,20140101,20130101,3
1549,149,19,19,6:2;9:2;10:2,1,20140101,20130101,3
1550,150,20,20,7:1;8:2;9:1,1,20140101,20130101,3
1551,151,11,11,7:2;8:1;9:2,1,20140101,20130101,3
1552,152,12,12,7:1;8:2;9:1,1,20140101,20130101,3
1553,153,13,13,6:1;7:2;8:1,1,20140101,20130101,3
1554,154,14,14,6:1;10:2,1,20140101,20130101,3
1555,155,15,15,6:2;9:1;10;2,1,20140101,20130101,3
1556,156,16,16,8:1;9:2;10:1,1,20140101,20130101,3
1557,157,17,17,8:2;9:1,1,20140101,20130101,3
1558,158,18,18,8:2;10:1,1,20140101,20130101,3
1559,159,19,19,8:2;9:2,1,20140101,20130101,3
1560,160,20,20,8:1;9:1;10:2,1,20140101,20130101,3
1561,161,11,11,6:1;7:2;8:1;9:2;10:1,1,20140101,20130101,3
1562,162,12,12,9:1;10:2,1,20140101,20130101,3
1563,163,13,13,9:2;10:1,1,20140101,20130101,3
1564,164,14,14,6:1;9:2,1,20140101,20130101,3
1565,165,15,15,7:2;9:1;10:2,1,20140101,20130101,3
1566,166,16,16,7:1;10:2,1,20140101,20130101,3
1567,167,17,17,7:2;10:1,1,20140101,20130101,3
1568,168,18,18,7:1;9:1;10:2,1,20140101,20130101,3
1569,169,19,19,7:1;8:1;9:2,1,20140101,20130101,3
1570,170,20,20,8:2;9:1;10:2,1,20140101,20130101,3
1571,171,11,11,8:2;9:1;10:1,1,20140101,20130101,3
1572,172,12,12,6:1;8:2;9:1;10:1,1,20140101,20130101,3
1573,173,13,13,6:2;8:1;10:1,1,20140101,20130101,3
1574,174,14,14,7:2;10:1,1,20140101,20130101,3
1575,175,15,15,7:1;9:1;10:2,1,20140101,20130101,3
1576,176,16,16,9:2;10:2,1,20140101,20130101,3
1577,177,17,17,6:2;10:1,1,20140101,20130101,3
1578,178,18,18,7:2;8:2;9:1,1,20140101,20130101,3
1579,179,19,19,7:1;8:1;9:2,1,20140101,20130101,3
1580,180,20,20,8:2;9:1;10:2,1,20140101,20130101,3
1581,181,11,11,8:2;9:1;10:1,1,20140101,20130101,3
1582,182,12,12,6:1;8:2;9:1;10:1,1,20140101,20130101,3
1583,183,13,13,6:2;8:1;10:1,1,20140101,20130101,3
1584,184,14,14,6:2;8:1;10:2,1,20140101,20130101,3
1585,185,15,15,9:2;10:2,1,20140101,20130101,3
1586,186,16,16,7:1;9:2;10:1,1,20140101,20130101,3
1587,187,17,17,7:2;8:2;9:1,1,20140101,20130101,3
1588,188,18,18,7:1;8:1;9:2,1,20140101,20130101,3
1589,189,19,19,8:2;9:1;10:2,1,20140101,20130101,3
1590,190,20,20,8:2;9:1;10:1,1,20140101,20130101,3
1591,191,11,11,6:1;8:2;9:1;10:1,1,20140101,20130101,3
1592,192,12,12,6:2;8:1;10:1,1,20140101,20130101,3
1593,193,13,13,6:2;8:1;10:2,1,20140101,20130101,3
1594,194,14,14,9:2;10:2,1,20140101,20130101,3
1595,195,15,15,7:1;9:2;10:1,1,20140101,20130101,3
1596,196,16,16,6:1;7:1;8:1;9:1;10:1,1,20140101,20130101,3
1597,197,17,17,6:1;7:2,1,20140101,20130101,3
1598,198,18,18,6:2;8:2;10:1,1,20140101,20130101,3
1599,199,19,19,6:2;9:2;10:2,1,20140101,20130101,3
1600,200,20,20,7:1;8:2;9:1,1,20140101,20130101,3
1601,101,11,11,7:2;8:1;9:2,1,20140101,20130101,3
1602,102,12,12,7:1;8:2;9:1,1,20140101,20130101,3
1603,103,13,13,6:1;7:2;8:1,1,20140101,20130101,3
1604,104,14,14,6:1;10:2,1,20140101,20130101,3
1605,105,15,15,6:2;9:1;10;2,1,20140101,20130101,3
1606,106,16,16,8:1;9:2;10:1,1,20140101,20130101,3
1607,107,17,17,8:2;9:1,1,20140101,20130101,3
1608,108,18,18,8:2;10:1,1,20140101,20130101,3
1609,109,19,19,8:2;9:2,1,20140101,20130101,3
1610,110,20,20,8:1;9:1;10:2,1,20140101,20130101,3
1611,111,11,11,6:1;7:2;8:1;9:2;10:1,1,20140101,20130101,3
1612,112,12,12,9:1;10:2,1,20140101,20130101,3
1613,113,13,13,9:2;10:1,1,20140101,20130101,3
1614,114,14,14,6:1;9:2,1,20140101,20130101,3
1615,115,15,15,7:2;9:1;10:2,1,20140101,20130101,3
1616,116,16,16,7:1;10:2,1,20140101,20130101,3
1617,117,17,17,7:2;10:1,1,20140101,20130101,3
1618,118,18,18,7:1;9:1;10:2,1,20140101,20130101,3
1619,119,19,19,8:2;9:1;10:1,1,20140101,20130101,3
1620,120,20,20,6:1;8:2;9:1;10:1,1,20140101,20130101,3
1621,121,11,11,6:2;8:1;10:1,1,20140101,20130101,3
1622,122,12,12,7:2;10:1,1,20140101,20130101,3
1623,123,13,13,7:1;9:1;10:2,1,20140101,20130101,3
1624,124,14,14,7:1;8:1;9:2,1,20140101,20130101,3
1625,125,15,15,8:2;9:1;10:2,1,20140101,20130101,3
1626,126,16,16,8:2;9:1;10:1,1,20140101,20130101,3
1627,127,17,17,6:1;8:2;9:1;10:1,1,20140101,20130101,3
1628,128,18,18,6:2;8:1;10:1,1,20140101,20130101,3
1629,129,19,19,7:2;10:1,1,20140101,20130101,3
1630,130,20,20,7:1;9:1;10:2,1,20140101,20130101,3
1631,131,11,11,9:2;10:2,1,20140101,20130101,3
1632,132,12,12,6:2;10:1,1,20140101,20130101,3
1633,133,13,13,7:2;8:2;9:1,1,20140101,20130101,3
1634,134,14,14,7:1;8:1;9:2,1,20140101,20130101,3
1635,135,15,15,8:2;9:1;10:2,1,20140101,20130101,3
1636,136,16,16,8:2;9:1;10:1,1,20140101,20130101,3
1637,137,17,17,6:1;8:2;9:1;10:1,1,20140101,20130101,3
1638,138,18,18,6:2;8:1;10:1,1,20140101,20130101,3
1639,139,19,19,6:2;8:1;10:2,1,20140101,20130101,3
1640,140,20,20,9:2;10:2,1,20140101,20130101,3
1641,141,11,11,7:1;9:2;10:1,1,20140101,20130101,3
1642,142,12,12,7:2;8:2;9:1,1,20140101,20130101,3
1643,143,13,13,7:1;8:1;9:2,1,20140101,20130101,3
1644,144,14,14,8:2;9:1;10:2,1,20140101,20130101,3
1645,145,15,15,8:2;9:1;10:1,1,20140101,20130101,3
1646,146,16,16,6:1;8:2;9:1;10:1,1,20140101,20130101,3
1647,147,17,17,6:2;8:1;10:1,1,20140101,20130101,3
1648,148,18,18,6:2;8:1;10:2,1,20140101,20130101,3
1649,149,19,19,9:2;10:2,1,20140101,20130101,3
1650,150,20,20,7:1;9:2;10:1,1,20140101,20130101,3
1651,151,11,11,6:1;7:1;8:1;9:1;10:1,1,20140101,20130101,3
1652,152,12,12,6:1;7:2,1,20140101,20130101,3
1653,153,13,13,6:2;8:2;10:1,1,20140101,20130101,3
1654,154,14,14,6:2;9:2;10:2,1,20140101,20130101,3
1655,155,15,15,7:1;8:2;9:1,1,20140101,20130101,3
1656,156,16,16,7:2;8:1;9:2,1,20140101,20130101,3
1657,157,17,17,7:1;8:2;9:1,1,20140101,20130101,3
1658,158,18,18,6:1;7:2;8:1,1,20140101,20130101,3
1659,159,19,19,6:1;10:2,1,20140101,20130101,3
1660,160,20,20,6:2;9:1;10;2,1,20140101,20130101,3
1661,161,11,11,8:1;9:2;10:1,1,20140101,20130101,3
1662,162,12,12,8:2;9:1,1,20140101,20130101,3
1663,163,13,13,8:2;10:1,1,20140101,20130101,3
1664,164,14,14,8:2;9:2,1,20140101,20130101,3
1665,165,15,15,8:1;9:1;10:2,1,20140101,20130101,3
1666,166,16,16,6:1;7:2;8:1;9:2;10:1,1,20140101,20130101,3
